Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15,Origin_Lat,Origin_Lon,Origin_State,Dest_Lat,Dest_Lon,Dest_State,Origin_dayl,Dest_dayl,Origin_prcp,Dest_prcp,Origin_srad,Dest_srad,Origin_swe,Dest_swe,Origin_tmax,Dest_tmax,Origin_tmin,Dest_tmin,Origin_vp,Dest_vp
5,26,1,1735,2033,DL,118,ORD,ATL,606,False,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,52876.8,50457.6,14.0,0.0,377.6,457.6,0.0,0.0,27.0,28.0,11.5,15.0,1360.0,1720.0
4,9,3,1540,1730,MQ,110,ORD,BHM,584,False,41.979595,-87.90446417,IL,33.56294306,-86.75354972,AL,46310.4,45619.2,16.0,0.0,272.0,403.2,44.0,0.0,9.5,26.0,3.0,13.5,760.0,1560.0
7,26,6,805,1032,UA,267,ORD,SFO,1846,True,41.979595,-87.90446417,IL,37.61900194,-122.3748433,CA,51840.0,50803.2,0.0,0.0,368.0,563.2,0.0,0.0,28.5,24.5,19.0,11.5,2200.0,480.0
11,17,1,1714,1852,UA,158,ORD,DEN,888,False,41.979595,-87.90446417,IL,39.85840806,-104.6670019,CO,34214.4,34905.6,0.0,0.0,150.4,294.4,0.0,0.0,2.5,22.0,-3.0,-1.0,480.0,520.0
1,6,7,1855,2140,AA,165,ORD,IAH,925,False,41.979595,-87.90446417,IL,29.98047222,-95.33972222,TX,32832.0,36633.6,0.0,0.0,201.6,211.2,72.0,0.0,13.0,25.0,4.0,17.0,800.0,1920.0
7,5,6,1105,1355,UA,110,ORD,DCA,612,False,41.979595,-87.90446417,IL,38.85208333,-77.03772222,VA,53913.6,52531.2,0.0,4.0,470.4,252.8,0.0,0.0,25.0,30.0,12.0,21.0,1400.0,2480.0
6,16,1,1017,1220,YV,63,ORD,TVC,224,False,41.979595,-87.90446417,IL,44.74144472,-85.582235,MI,54259.2,55296.0,6.0,4.0,316.8,307.2,0.0,0.0,25.0,22.5,14.0,11.5,1600.0,1360.0
1,28,1,825,1200,AA,155,ORD,MCO,1005,False,41.979595,-87.90446417,IL,28.42888889,-81.31602778,FL,34905.6,38016.0,0.0,0.0,310.4,368.0,64.0,0.0,6.0,19.0,-7.5,5.0,360.0,880.0
4,27,7,1910,2055,MQ,45,ORD,AZO,122,False,41.979595,-87.90446417,IL,42.234875,-85.5520575,MI,49420.8,49420.8,0.0,0.0,393.6,377.6,0.0,0.0,13.5,14.0,4.0,3.5,800.0,800.0
9,25,4,1840,2055,MQ,75,ORD,CMH,296,False,41.979595,-87.90446417,IL,39.99798528,-82.89188278,OH,42163.2,42163.2,4.0,0.0,211.2,396.8,0.0,0.0,26.0,27.0,17.0,10.0,1920.0,1240.0
4,22,2,1640,1840,OO,60,ORD,FWA,157,False,41.979595,-87.90446417,IL,40.97846583,-85.19514639,IN,48729.6,48384.0,0.0,0.0,473.6,460.8,0.0,0.0,23.5,23.0,9.5,9.0,1200.0,1160.0
7,11,5,1640,1845,AA,245,ORD,SNA,1726,True,41.979595,-87.90446417,IL,33.67565861,-117.8682225,CA,53568.0,50803.2,14.0,0.0,320.0,384.0,0.0,0.0,29.0,25.5,17.0,18.5,1920.0,800.0
9,4,4,1610,1850,MQ,100,ORD,ROC,528,True,41.979595,-87.90446417,IL,43.11886611,-77.67238389,NY,45964.8,45964.8,26.0,0.0,140.8,342.4,0.0,0.0,20.5,27.5,16.0,17.0,1800.0,1920.0
7,23,3,945,1203,UA,258,ORD,LAX,1745,False,41.979595,-87.90446417,IL,33.94253611,-118.4080744,CA,52185.6,50112.0,0.0,0.0,438.4,467.2,0.0,0.0,26.0,24.5,14.5,17.0,1640.0,720.0
2,19,2,805,900,MQ,55,ORD,DBQ,147,True,41.979595,-87.90446417,IL,42.40295944,-90.70916722,IA,38016.0,38016.0,0.0,0.0,352.0,313.6,112.0,160.0,-6.5,-13.5,-16.0,-22.0,160.0,120.0
1,4,5,1345,1651,YV,126,ORD,CHS,760,False,41.979595,-87.90446417,IL,32.89864639,-80.04050583,SC,32486.4,35596.8,0.0,0.0,240.0,313.6,80.0,0.0,-0.5,9.0,-11.5,-6.0,240.0,400.0
12,14,7,700,1035,AA,155,ORD,MCO,1005,False,41.979595,-87.90446417,IL,28.42888889,-81.31602778,FL,32140.8,36633.6,9.0,0.0,144.0,259.2,20.0,0.0,8.0,21.5,-0.5,10.5,600.0,1280.0
10,1,3,1215,1525,AA,130,ORD,BOS,867,True,41.979595,-87.90446417,IL,42.3643475,-71.00517917,MA,41126.4,41126.4,0.0,11.0,291.2,144.0,0.0,0.0,16.0,20.0,7.5,15.0,1040.0,1720.0
2,15,5,1117,1402,UA,105,ORD,IAD,589,True,41.979595,-87.90446417,IL,38.94453194,-77.45580972,VA,37324.8,38016.0,0.0,0.0,348.8,307.2,80.0,0.0,-1.0,8.0,-11.5,-3.0,240.0,480.0
6,29,7,1140,1235,MQ,55,ORD,CID,196,False,41.979595,-87.90446417,IL,41.88458833,-91.71087222,IA,53913.6,53913.6,13.0,1.0,304.0,412.8,0.0,0.0,26.0,25.5,15.5,14.5,1760.0,1640.0
12,16,2,545,855,DL,130,ORD,ATL,606,True,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,32140.8,35251.2,0.0,1.0,160.0,204.8,24.0,0.0,-8.0,18.5,-14.5,9.5,200.0,1200.0
1,13,7,855,1145,MQ,110,ORD,CLT,599,True,41.979595,-87.90446417,IL,35.21401111,-80.94312583,NC,33177.6,35251.2,0.0,0.0,169.6,233.6,52.0,0.0,4.0,11.5,-2.5,1.5,520.0,680.0
8,19,2,734,1042,YV,128,ORD,CHS,760,False,41.979595,-87.90446417,IL,32.89864639,-80.04050583,SC,48384.0,47001.6,0.0,6.0,406.4,272.0,0.0,0.0,28.0,30.5,16.5,21.5,1880.0,2560.0
8,20,3,1153,1245,YV,52,ORD,ATW,160,True,41.979595,-87.90446417,IL,44.25740806,-88.51947556,WI,48384.0,48729.6,0.0,0.0,329.6,361.6,0.0,0.0,26.5,23.5,18.0,12.5,2080.0,1440.0
6,25,3,958,1219,UA,261,ORD,SFO,1846,True,41.979595,-87.90446417,IL,37.61900194,-122.3748433,CA,54259.2,52531.2,0.0,0.0,348.8,364.8,0.0,0.0,27.0,18.0,18.0,11.0,2080.0,480.0
10,21,2,1312,1619,UA,127,ORD,BTV,763,False,41.979595,-87.90446417,IL,44.47300361,-73.1503125,VT,38016.0,37324.8,5.0,8.0,201.6,137.6,0.0,0.0,13.0,9.5,3.0,2.0,760.0,720.0
10,13,1,830,920,MQ,50,ORD,PIA,130,True,41.979595,-87.90446417,IL,40.66424333,-89.69330556,IL,39052.8,39398.4,0.0,0.0,291.2,252.8,0.0,0.0,27.5,27.5,15.5,16.0,1760.0,1800.0
4,5,6,1045,1350,UA,125,ORD,BDL,783,False,41.979595,-87.90446417,IL,41.93887417,-72.68322833,CT,45964.8,45964.8,0.0,7.0,540.8,252.8,64.0,40.0,15.5,11.0,3.0,4.0,760.0,800.0
5,6,2,1203,1423,UA,260,ORD,SEA,1721,False,41.979595,-87.90446417,IL,47.44898194,-122.3093131,WA,50803.2,52185.6,0.0,0.0,521.6,278.4,0.0,0.0,26.0,14.0,8.5,8.5,1120.0,1120.0
12,28,7,2005,2308,UA,243,ORD,BOI,1437,False,41.979595,-87.90446417,IL,43.56444444,-116.2227778,ID,32140.8,31795.2,24.0,8.0,160.0,118.4,72.0,28.0,6.5,4.5,-4.0,-2.5,440.0,520.0
12,19,5,1805,2020,MQ,75,ORD,CMH,296,True,41.979595,-87.90446417,IL,39.99798528,-82.89188278,OH,32140.8,32832.0,19.0,39.0,156.8,163.2,52.0,0.0,-0.5,9.5,-10.0,-1.5,280.0,560.0
7,31,4,628,928,UA,120,ORD,EWR,719,True,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,51148.8,50803.2,0.0,0.0,364.8,364.8,0.0,0.0,31.0,32.0,21.0,22.0,2480.0,2640.0
11,18,2,1250,1555,MQ,125,ORD,BDL,783,False,41.979595,-87.90446417,IL,41.93887417,-72.68322833,CT,33868.8,33868.8,0.0,0.0,211.2,188.8,0.0,0.0,2.0,5.5,-6.5,-3.5,360.0,480.0
3,29,6,1930,2306,UA,156,ORD,TPA,1012,False,41.979595,-87.90446417,IL,27.97547222,-82.53325,FL,44582.4,43891.2,0.0,0.0,476.8,451.2,84.0,0.0,5.5,28.0,-4.0,16.0,440.0,1800.0
7,26,6,1125,1335,AA,190,ORD,SLC,1249,True,41.979595,-87.90446417,IL,40.78838778,-111.9777731,UT,51840.0,51494.4,0.0,0.0,368.0,435.2,0.0,0.0,28.5,38.0,19.0,23.0,2200.0,1080.0
5,31,6,1130,1354,UA,264,ORD,LAX,1745,False,41.979595,-87.90446417,IL,33.94253611,-118.4080744,CA,53568.0,50803.2,9.0,0.0,316.8,428.8,0.0,0.0,26.0,21.5,14.5,14.5,1640.0,600.0
1,19,6,1310,1507,OO,57,ORD,LAN,179,False,41.979595,-87.90446417,IL,42.7787,-84.58735806,MI,33868.8,33523.2,0.0,0.0,275.2,230.4,52.0,32.0,-8.0,-5.0,-20.0,-13.0,120.0,240.0
10,30,4,1040,1325,AA,165,ORD,SAT,1041,False,41.979595,-87.90446417,IL,29.53369444,-98.46977778,TX,36633.6,39052.8,0.0,0.0,304.0,406.4,0.0,0.0,14.5,26.5,-0.5,6.0,600.0,920.0
6,18,3,1805,2056,UA,111,ORD,DCA,612,False,41.979595,-87.90446417,IL,38.85208333,-77.03772222,VA,54259.2,52876.8,0.0,0.0,438.4,454.4,0.0,0.0,24.0,26.0,12.5,13.0,1440.0,1480.0
10,24,5,1450,1607,UA,77,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,37324.8,37324.8,9.0,12.0,169.6,115.2,0.0,0.0,13.5,10.0,5.5,4.0,920.0,800.0
5,2,5,700,947,UA,107,ORD,DCA,612,False,41.979595,-87.90446417,IL,38.85208333,-77.03772222,VA,50112.0,49420.8,0.0,2.0,451.2,473.6,0.0,0.0,23.5,22.5,11.0,9.5,1320.0,1200.0
9,27,6,2140,2235,MQ,55,ORD,CID,196,False,41.979595,-87.90446417,IL,41.88458833,-91.71087222,IA,41817.6,41817.6,0.0,0.0,374.4,380.8,0.0,0.0,26.5,28.0,12.0,11.5,1400.0,1360.0
6,19,4,1855,2029,NW,94,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,54259.2,55641.6,0.0,0.0,496.0,486.4,0.0,0.0,25.5,28.0,11.0,13.5,1320.0,1560.0
8,30,6,1354,1630,YV,96,ORD,TYS,475,False,41.979595,-87.90446417,IL,35.81248722,-83.99285583,TN,46656.0,45964.8,0.0,0.0,460.8,416.0,0.0,0.0,29.5,32.0,13.5,18.5,1560.0,2120.0
1,11,5,1400,1647,YV,107,ORD,GSO,590,True,41.979595,-87.90446417,IL,36.09774694,-79.9372975,NC,33177.6,34905.6,6.0,5.0,99.2,192.0,52.0,0.0,4.5,18.0,-0.5,5.5,600.0,920.0
7,29,2,1425,1515,MQ,50,ORD,PIA,130,False,41.979595,-87.90446417,IL,40.66424333,-89.69330556,IL,51494.4,51148.8,0.0,0.0,422.4,377.6,0.0,0.0,30.0,30.0,18.0,19.5,2080.0,2280.0
11,16,7,1323,1626,YV,123,ORD,CHS,760,False,41.979595,-87.90446417,IL,32.89864639,-80.04050583,SC,34214.4,36633.6,0.0,3.0,160.0,227.2,0.0,0.0,4.0,17.0,-2.0,4.0,520.0,800.0
8,15,5,855,1200,MQ,125,ORD,HPN,738,False,41.979595,-87.90446417,IL,41.06695778,-73.70757444,NY,49075.2,49075.2,0.0,16.0,393.6,281.6,0.0,0.0,25.0,26.5,15.0,17.0,1720.0,1920.0
9,2,2,1710,1920,MQ,70,ORD,SDF,286,True,41.979595,-87.90446417,IL,38.17438889,-85.736,KY,46310.4,45964.8,0.0,0.0,425.6,361.6,0.0,0.0,32.5,34.0,17.5,21.5,2000.0,2560.0
3,5,3,1740,1935,MQ,55,ORD,GRR,137,False,41.979595,-87.90446417,IL,42.88081972,-85.52276778,MI,40435.2,40435.2,0.0,0.0,364.8,412.8,116.0,188.0,1.5,1.0,-6.5,-9.0,360.0,320.0
2,25,1,801,855,OO,54,ORD,MSN,109,True,41.979595,-87.90446417,IL,43.13985778,-89.33751361,WI,39052.8,38707.2,0.0,0.0,265.6,364.8,112.0,160.0,2.5,1.5,-3.5,-9.0,480.0,320.0
9,1,1,1610,1750,MQ,100,ORD,MEM,491,False,41.979595,-87.90446417,IL,35.04241667,-89.97666667,TN,46310.4,45619.2,0.0,0.0,428.8,384.0,0.0,0.0,31.0,33.5,16.5,22.5,1880.0,2720.0
4,2,3,1815,2030,MQ,75,ORD,CMH,296,False,41.979595,-87.90446417,IL,39.99798528,-82.89188278,OH,45273.6,45273.6,0.0,0.0,515.2,438.4,72.0,0.0,8.0,12.5,-2.5,1.5,520.0,680.0
7,1,2,2010,2224,UA,254,ORD,SNA,1726,False,41.979595,-87.90446417,IL,33.67565861,-117.8682225,CA,53913.6,51148.8,0.0,0.0,470.4,518.4,0.0,0.0,27.5,27.0,14.0,16.5,1600.0,720.0
9,10,3,2200,30,AA,150,ORD,AUS,978,True,41.979595,-87.90446417,IL,30.19453278,-97.66987194,TX,44928.0,44236.8,0.0,0.0,422.4,384.0,0.0,0.0,21.0,35.0,8.0,23.5,1080.0,1960.0
9,22,1,1440,1655,MQ,75,ORD,CLE,316,False,41.979595,-87.90446417,IL,41.41089417,-81.84939667,OH,42854.4,42854.4,0.0,0.0,336.0,352.0,0.0,0.0,26.5,23.5,15.5,12.0,1760.0,1400.0
9,20,6,1845,2145,MQ,120,ORD,ALB,723,False,41.979595,-87.90446417,IL,42.74811944,-73.80297861,NY,43200.0,43200.0,0.0,0.0,374.4,380.8,0.0,0.0,26.5,19.5,14.0,5.0,1600.0,880.0
9,24,3,1820,2141,UA,141,ORD,EWR,719,True,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,42508.8,42508.8,0.0,0.0,368.0,345.6,0.0,0.0,28.0,22.0,14.5,10.5,1640.0,1280.0
11,5,3,1758,1955,OO,57,ORD,LAN,179,False,41.979595,-87.90446417,IL,42.7787,-84.58735806,MI,35596.8,35251.2,0.0,0.0,240.0,249.6,0.0,0.0,22.0,22.0,10.5,7.0,1280.0,1000.0
10,7,2,1415,1759,AA,164,ORD,EWR,719,True,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,40089.6,40435.2,0.0,0.0,198.4,364.8,0.0,0.0,19.0,18.5,13.0,5.5,1480.0,920.0
9,14,7,720,1105,AA,165,ORD,RSW,1120,False,41.979595,-87.90446417,IL,26.53616667,-81.75516667,FL,44236.8,43891.2,73.0,0.0,185.6,422.4,0.0,0.0,23.0,33.5,16.5,23.5,1880.0,2880.0
10,24,5,1640,1825,MQ,45,ORD,AZO,122,True,41.979595,-87.90446417,IL,42.234875,-85.5520575,MI,37324.8,37324.8,9.0,16.0,169.6,147.2,0.0,0.0,13.5,12.5,5.5,4.0,920.0,800.0
6,14,6,1820,1910,MQ,50,ORD,CMI,135,False,41.979595,-87.90446417,IL,40.03925,-88.27805556,IL,54259.2,53222.4,0.0,0.0,457.6,460.8,0.0,0.0,27.5,29.0,14.5,16.0,1640.0,1800.0
12,19,5,1910,2120,MQ,190,ORD,ABQ,1118,True,41.979595,-87.90446417,IL,35.04022222,-106.6091944,NM,32140.8,34560.0,19.0,3.0,156.8,188.8,52.0,0.0,-0.5,8.5,-10.0,-4.5,280.0,440.0
3,17,1,2030,2229,OO,119,ORD,FAR,557,True,41.979595,-87.90446417,IL,46.91934889,-96.81498889,ND,42508.8,42508.8,0.0,0.0,288.0,230.4,104.0,56.0,4.0,2.5,-1.5,-3.5,560.0,440.0
3,9,7,1000,1210,AA,250,ORD,RNO,1671,False,41.979595,-87.90446417,IL,39.49857611,-119.7680647,NV,41126.4,41126.4,0.0,0.0,352.0,432.0,116.0,0.0,-0.5,17.5,-8.0,-2.0,320.0,480.0
3,23,7,945,1245,MQ,120,ORD,ATL,606,False,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,43545.6,43545.6,0.0,0.0,425.6,467.2,92.0,0.0,4.0,19.5,-4.0,2.5,440.0,720.0
11,6,4,1440,1700,AA,80,ORD,DTW,235,True,41.979595,-87.90446417,IL,42.21205889,-83.34883583,MI,35596.8,35251.2,0.0,0.0,211.2,272.0,0.0,0.0,20.0,21.5,10.5,4.0,1280.0,800.0
5,10,6,740,1035,MQ,115,ORD,ALB,723,False,41.979595,-87.90446417,IL,42.74811944,-73.80297861,NY,51148.8,51494.4,0.0,0.0,438.4,403.2,0.0,0.0,15.0,17.5,3.5,5.0,800.0,880.0
9,12,5,1324,1621,YV,117,ORD,CAE,666,True,41.979595,-87.90446417,IL,33.93884,-81.11953944,SC,44582.4,44236.8,0.0,0.0,259.2,294.4,0.0,0.0,24.0,29.5,17.0,22.0,1920.0,2640.0
5,20,2,730,1035,AA,125,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,52531.2,52185.6,0.0,11.0,409.6,230.4,0.0,0.0,18.0,13.5,7.5,7.5,1040.0,1040.0
7,10,4,1705,2029,UA,144,ORD,BOS,867,True,41.979595,-87.90446417,IL,42.3643475,-71.00517917,MA,53568.0,53568.0,10.0,1.0,291.2,374.4,0.0,0.0,28.5,30.0,18.0,20.5,2080.0,2400.0
2,8,5,1240,1620,XE,160,ORD,EWR,719,True,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,36288.0,36633.6,1.0,0.0,211.2,275.2,72.0,0.0,1.0,9.0,-4.5,-0.5,440.0,600.0
7,19,6,809,1057,UA,108,ORD,IAD,589,False,41.979595,-87.90446417,IL,38.94453194,-77.45580972,VA,52531.2,51840.0,34.0,0.0,249.6,444.8,0.0,0.0,28.0,33.5,19.5,19.5,2280.0,2280.0
12,22,1,605,916,B6,131,ORD,JFK,740,True,41.979595,-87.90446417,IL,40.63975111,-73.77892556,NY,32140.8,32832.0,0.0,0.0,128.0,211.2,56.0,0.0,-15.5,0.5,-20.5,-9.5,120.0,280.0
10,31,5,805,1032,UA,267,ORD,SFO,1846,False,41.979595,-87.90446417,IL,37.61900194,-122.3748433,CA,36288.0,37324.8,0.0,4.0,288.0,156.8,0.0,0.0,20.0,20.5,5.5,13.0,920.0,880.0
7,15,2,2040,2355,AA,135,ORD,BOS,867,False,41.979595,-87.90446417,IL,42.3643475,-71.00517917,MA,53222.4,53222.4,0.0,0.0,460.8,476.8,0.0,0.0,31.0,30.0,17.0,16.5,1920.0,1800.0
6,17,2,1110,1425,MQ,135,ORD,HPN,738,False,41.979595,-87.90446417,IL,41.06695778,-73.70757444,NY,54259.2,53913.6,0.0,0.0,428.8,406.4,0.0,0.0,23.5,24.5,12.5,14.0,1440.0,1600.0
7,29,2,2120,10,AA,110,ORD,RDU,647,True,41.979595,-87.90446417,IL,35.87763889,-78.78747222,NC,51494.4,49766.4,0.0,0.0,422.4,412.8,0.0,0.0,30.0,33.0,18.0,21.0,2080.0,2480.0
2,21,4,2010,5,AA,175,ORD,MIA,1197,True,41.979595,-87.90446417,IL,25.79325,-80.29055556,FL,38361.6,40435.2,0.0,1.0,348.8,233.6,112.0,0.0,-6.0,25.5,-15.0,20.5,200.0,2400.0
4,16,3,1433,1559,NW,86,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,47692.8,48038.4,0.0,0.0,553.6,470.4,24.0,0.0,19.5,19.5,6.0,6.5,920.0,760.0
5,21,3,1135,1355,AA,260,ORD,SEA,1721,False,41.979595,-87.90446417,IL,47.44898194,-122.3093131,WA,52531.2,54604.8,0.0,6.0,476.8,227.2,0.0,0.0,18.5,14.0,5.5,8.0,920.0,1080.0
6,26,4,735,950,UA,75,ORD,CLE,316,False,41.979595,-87.90446417,IL,41.41089417,-81.84939667,OH,54259.2,53913.6,2.0,6.0,326.4,307.2,0.0,0.0,29.0,28.5,20.5,18.0,2400.0,2080.0
10,28,2,855,1027,UA,92,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,36633.6,35942.4,0.0,0.0,240.0,246.4,0.0,0.0,7.5,8.0,-1.0,-3.0,560.0,480.0
2,12,2,756,951,UA,55,ORD,GRR,137,True,41.979595,-87.90446417,IL,42.88081972,-85.52276778,MI,36979.2,36633.6,2.0,4.0,291.2,246.4,76.0,152.0,-6.5,-9.5,-14.5,-18.0,200.0,160.0
10,13,1,1030,1235,AA,245,ORD,PSP,1652,True,41.979595,-87.90446417,IL,33.82921556,-116.5062531,CA,39052.8,40089.6,0.0,0.0,291.2,272.0,0.0,0.0,27.5,25.0,15.5,14.5,1760.0,600.0
5,21,3,1055,1205,MQ,70,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,52531.2,52531.2,0.0,0.0,476.8,515.2,0.0,0.0,18.5,21.5,5.5,4.0,920.0,800.0
5,9,5,1010,1133,UA,83,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,51148.8,51840.0,0.0,0.0,400.0,432.0,0.0,0.0,14.5,18.0,4.5,7.0,840.0,1000.0
5,2,5,900,1039,UA,159,ORD,DEN,888,True,41.979595,-87.90446417,IL,39.85840806,-104.6670019,CO,50112.0,49766.4,0.0,0.0,451.2,179.2,0.0,0.0,23.5,4.5,11.0,-0.5,1320.0,440.0
12,17,3,1531,1729,OO,118,ORD,ICT,588,True,41.979595,-87.90446417,IL,37.64995889,-97.43304583,KS,32140.8,33868.8,9.0,0.0,128.0,131.2,32.0,4.0,-6.0,-7.0,-13.0,-12.5,240.0,240.0
6,28,6,1400,1545,MQ,45,ORD,AZO,122,True,41.979595,-87.90446417,IL,42.234875,-85.5520575,MI,54259.2,54259.2,0.0,5.0,361.6,294.4,0.0,0.0,28.5,29.0,19.0,18.0,2200.0,2080.0
9,20,6,1715,2020,DL,125,ORD,ATL,606,False,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,43200.0,43200.0,0.0,0.0,374.4,425.6,0.0,0.0,26.5,26.0,14.0,15.0,1600.0,1720.0
2,10,7,1950,2220,AA,270,ORD,LAX,1745,True,41.979595,-87.90446417,IL,33.94253611,-118.4080744,CA,36633.6,38361.6,0.0,0.0,387.2,352.0,76.0,0.0,-4.5,23.5,-20.0,10.5,120.0,1280.0
8,6,3,1050,1310,AA,140,ORD,DFW,802,False,41.979595,-87.90446417,IL,32.89595056,-97.0372,TX,50457.6,48384.0,0.0,0.0,403.2,422.4,0.0,0.0,29.5,36.0,18.5,24.0,2120.0,2000.0
2,3,7,1321,1610,YV,169,ORD,IAH,925,True,41.979595,-87.90446417,IL,29.98047222,-95.33972222,TX,35596.8,38361.6,0.0,0.0,128.0,268.8,80.0,0.0,-0.5,24.5,-4.0,15.5,440.0,1760.0
6,20,5,830,1045,AA,135,ORD,DFW,802,True,41.979595,-87.90446417,IL,32.89595056,-97.0372,TX,54259.2,51148.8,0.0,2.0,467.2,460.8,0.0,0.0,27.5,34.5,14.0,22.0,1600.0,2440.0
6,16,1,600,815,AA,135,ORD,DFW,802,True,41.979595,-87.90446417,IL,32.89595056,-97.0372,TX,54259.2,51148.8,6.0,0.0,316.8,422.4,0.0,0.0,25.0,37.0,14.0,24.5,1600.0,3080.0
9,10,3,2100,15,AA,135,ORD,BOS,867,False,41.979595,-87.90446417,IL,42.3643475,-71.00517917,MA,44928.0,44928.0,0.0,0.0,422.4,345.6,0.0,0.0,21.0,22.0,8.0,12.0,1080.0,1400.0
6,4,3,945,1249,US,124,ORD,PHL,678,True,41.979595,-87.90446417,IL,39.87195278,-75.24114083,PA,53568.0,52876.8,11.0,35.0,284.8,304.0,0.0,0.0,22.0,27.5,12.5,16.5,1440.0,1880.0
3,6,4,1845,2024,UA,159,ORD,DEN,888,True,41.979595,-87.90446417,IL,39.85840806,-104.6670019,CO,40435.2,40780.8,0.0,0.0,348.8,313.6,116.0,0.0,2.0,2.5,-5.5,-9.0,400.0,120.0
8,17,7,1443,1544,YV,61,ORD,CWA,213,False,41.979595,-87.90446417,IL,44.77761917,-89.66677944,WI,48729.6,49420.8,0.0,0.0,422.4,396.8,0.0,0.0,28.5,28.0,16.5,14.5,1880.0,1640.0
4,11,5,1330,1415,MQ,45,ORD,MKE,67,False,41.979595,-87.90446417,IL,42.94722222,-87.89658333,WI,46656.0,47001.6,16.0,32.0,390.4,307.2,36.0,64.0,15.5,10.0,4.0,3.0,800.0,760.0
8,12,2,1051,1314,OO,83,ORD,SDF,286,False,41.979595,-87.90446417,IL,38.17438889,-85.736,KY,49766.4,48729.6,0.0,0.0,374.4,441.6,0.0,0.0,25.0,27.5,15.5,14.5,1760.0,1640.0
7,22,2,1311,1642,UA,151,ORD,EWR,719,True,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,52531.2,51840.0,3.0,0.0,275.2,371.2,0.0,0.0,26.0,31.5,17.0,21.5,1920.0,2560.0
7,21,1,1020,1220,AA,180,ORD,ELP,1236,False,41.979595,-87.90446417,IL,31.80666667,-106.3778056,TX,52531.2,49420.8,8.0,0.0,262.4,473.6,0.0,0.0,29.0,34.0,20.0,20.5,2320.0,1400.0
12,30,2,905,1425,AA,560,ORD,HNL,4243,False,41.979595,-87.90446417,IL,21.31869111,-157.9224072,HI,32486.4,38707.2,0.0,0.0,201.6,249.6,72.0,0.0,5.5,26.5,-4.0,21.0,440.0,2480.0
8,13,3,1715,1934,UA,259,ORD,SMF,1781,True,41.979595,-87.90446417,IL,38.69542167,-121.5907669,CA,49420.8,48729.6,0.0,0.0,326.4,492.8,0.0,0.0,25.5,39.5,17.5,17.5,2000.0,760.0
11,29,6,1945,2230,MQ,105,ORD,RDU,647,True,41.979595,-87.90446417,IL,35.87763889,-78.78747222,NC,32832.0,34905.6,0.0,1.0,233.6,249.6,0.0,0.0,7.0,15.5,-6.0,2.5,400.0,720.0
7,14,1,1155,1333,OO,98,ORD,MEM,491,False,41.979595,-87.90446417,IL,35.04241667,-89.97666667,TN,53222.4,50803.2,0.0,0.0,422.4,473.6,0.0,0.0,27.5,30.0,16.0,16.5,1800.0,1880.0
6,14,6,1100,1335,CO,155,ORD,IAH,925,True,41.979595,-87.90446417,IL,29.98047222,-95.33972222,TX,54259.2,50112.0,0.0,5.0,457.6,320.0,0.0,0.0,27.5,34.0,14.5,23.0,1640.0,2800.0
2,9,6,800,854,OO,54,ORD,MSN,109,False,41.979595,-87.90446417,IL,43.13985778,-89.33751361,WI,36288.0,35942.4,3.0,0.0,224.0,313.6,76.0,112.0,2.5,0.5,-6.0,-9.5,400.0,280.0
1,15,2,1055,1310,MQ,75,ORD,CLE,316,True,41.979595,-87.90446417,IL,41.41089417,-81.84939667,OH,33523.2,33523.2,0.0,3.0,195.2,86.4,52.0,0.0,-3.0,-1.0,-10.5,-5.0,280.0,440.0
3,19,3,1125,1355,AA,210,ORD,SLC,1249,True,41.979595,-87.90446417,IL,40.78838778,-111.9777731,UT,42854.4,42854.4,0.0,0.0,300.8,422.4,100.0,0.0,7.0,16.5,1.5,3.5,680.0,760.0
3,25,2,1210,1441,UA,271,ORD,SEA,1721,False,41.979595,-87.90446417,IL,47.44898194,-122.3093131,WA,43891.2,43891.2,0.0,6.0,505.6,268.8,88.0,0.0,10.0,8.5,-1.0,-0.5,560.0,600.0
11,14,5,1330,1620,AA,230,ORD,PHX,1440,False,41.979595,-87.90446417,IL,33.43416667,-112.0080556,AZ,34560.0,36979.2,4.0,0.0,134.4,316.8,0.0,0.0,12.0,28.5,5.0,9.5,880.0,800.0
